tableA_id,tableA_Song_Name,tableA_Artist_Name,tableA_Album_Name,tableA_Genre,tableA_Price,tableA_CopyRight,tableA_Time,tableA_Released,tableB_id,tableB_Song_Name,tableB_Artist_Name,tableB_Album_Name,tableB_Genre,tableB_Price,tableB_CopyRight,tableB_Time,tableB_Released,label
5137,Shinin,Birdman & T-Pain,Pricele $ $,"Hip-Hop/Rap , Music , Dirty South",$ 0.99,‰ ãÑ 2009 Cash Money Records Inc.,3:30,23-Nov-09,40231,"Der ferne Klang : Act I Scene 1 : Ein hohes , hehres Ziel schwebt mir vor Augen ( Grete , Fritz )","Albrecht , Gerd",Schreker : Der ferne Klang,Classical,$ 0.99,( C ) 2013 Capriccio,5:37,"July 30 , 2013",0
508,Afire Love,Ed Sheeran,x,"Singer/Songwriter , Music , Pop , Rock , Contemporary Singer/Songwriter , Adult Alternative",$ 1.29,"2014 Asylum Records UK , a Warner Music UK Company",5:14,20-Jun-14,55899,Afire Love,Ed Sheeran,x,Pop,$ 1.29,( C ) 2014 mau5trap Recordings Ltd,5:14,"June 20 , 2014",1
1953,I Have Seen the Rain ( Featuring James T. Moore ),P!nk featuring James T. Moore,I 'm Not Dead,"Pop , Music , Electronic , R&B / Soul , Pop/Rock , Dance",$ 0.99,"2006 RCA/JIVE Label Group , a unit of Sony Music Entertainment",3:29,4-Mar-06,38103,Till You Love Me,Reba McEntire,Reba # 1 's,"Country , Contemporary Country",$ 1.29,"( C ) 2005 MCA Nashville , a Division of UMG Recordings , Inc.",3:50,"November 22 , 2005",0
4654,Lucky Charm,Keith Urban,Fuse ( Deluxe Version ),"Country , Music",$ 1.29,2013 Hit Red Records under exclusive license to Capitol Records Nashville,3:06,10-Sep-13,29215,Runaway ( U & I ),Joe Budden,Long Weekend : EDM,Rap & Hip-Hop,$ 1.29,2010 Traumashop,3:47,nan,0
3082,I 'm Not Alone ( Instrumental ),Calvin Harris,I 'm Not Alone,"Dance , Music , Electronic",$ 0.99,"2009 2009 Sony Music Entertainment UK Limited under exclusive licence to Ultra Records , Inc.",3:31,1-Sep-09,53389,The Way You Look Tonight,Tony Bennett,Viva Duets,Pop,$ 1.29,( C ) 2013 Entertainment One Music,4:02,"October 22 , 2012",0
6698,Crazier,Taylor Swift,Hannah Montana : The Movie ( Original Motion Picture Soundtrack ),"Soundtrack , Music , Country , Contemporary Country , Pop , Teen Pop , Honky Tonk , Rock",$ 1.29,‰ ãÑ 2009 Walt Disney Records,3:11,24-Mar-09,41959,Drops Of Jupiter ( Live/2011 ),Taylor Swift,Speak Now World Tour Live,Country,$ 1.29,"( C ) 2011 Big Machine Records , LLC .",5:15,"November 21 , 2011",0
6241,Chuggin ' Along,Luke Bryan,Doin ' My Thing,"Country , Music , Contemporary Country",$ 1.29,"‰ ãÑ 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",2:59,2-Oct-09,45412,Everlasting Love,Gerd Rube,The Best of Gerd Rube,"Folk Rock , Miscellaneous , Pop , Rock , Folk , Classic Rock",$ 0.99,( C ) 1998 White Eagle Music,4:02,"July 3 , 2008",0
363,Get Free ( feat . Amber ),Major Lazer,Colette Athletics,"Alternative , Music",Album Only,2012 colette,4:48,21-Jun-12,50937,Spending My Time With You,Toni Braxton,Toni Braxton,"R&B , Soul , Pop",$ 0.99,( c ) 2013 Hans Edler,4:11,"July 13 , 1993",0
3015,We 'll Be Coming Back ( feat . Example ) [ Jacob Plant Remix ],Calvin Harris,We 'll Be Coming Back ( feat . Example ) [ Remixes ],"Dance , Music , R&B / Soul , Electronic",$ 1.29,2013 Sony Music Entertainment UK Limited,5:02,5-Feb-13,10130,Ev'ry Time We Say Goodbye,Tony Bennett and Lady Gaga,Cheek To Cheek ( Deluxe ),Jazz,$ 1.29,"( C ) 2014 Columbia Records , a division of Sony Music Entertainment / Interscope Records , a division of UMG Recordings , Inc.",3:10,"September 23 , 2014",0
4613,I Thought You Knew,Keith Urban,Keith Urban,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29,1999 Capitol Records Nashville,3:51,19-Oct-99,27334,I Can Still Make Cheyenne,George Strait,Latest Greatest Straitest Hits,Country,$ 1.29,( C ) 2000 MCA Records Nashville a division of MCA Records Inc.,4:15,"March 7 , 2000",0
2942,Thinking About You ( feat . Ayah Marar ),Calvin Harris,18 Months,"Dance , Music , House , Rock , Electronic",$ 1.29,2012 Sony Music Entertainment UK under exclusive license to Ultra Music / Roc Nation / Columbia Records,4:07,30-Oct-12,19093,Check Yes Or No,The Mick Lloyd Connection,George Strait 's 10 # 1 's Tribute,Country,$ 0.99,2012 Mick Lloyd Productions,3:20,"August 17 , 2012",0
5026,Hold My Home,Cold War Kids,Hold My Home ( Deluxe Edition ),"Alternative , Music , Indie Rock , Rock",$ 1.29,‰ ãÑ 2014 Downtown Records,2:50,11-Sep-15,55255,Back To What You Know,Ne-Yo,Year Of The Gentleman ( Bonus Track Edition ),R&B,$ 0.99,( C ) 2008 The Island Def Jam Music Group,4:10,"December 9 , 2008",0
201,Come & Get It ( Dave Aud ' © Club Remix ),Selena Gomez,Come & Get It Remixes,"Dance , Music , Electronic , Rock",$ 1.29,"2013 Hollywood Records , Inc.",6:11,28-May-13,52802,Waiting for Superman,Caribou,Uptempo Pop for Work,"Alternative Rock , Dance & Electronic",$ 1.29,2006 The Leaf Label Ltd,4:27,nan,0
1085,Masterpiece ( feat . Jordan Rakei ),Disclosure,Caracal,"Electronic , Music , Dance , Garage , House , Rock",Album Only,"2015 Island Records , a division of Universal Music Operations Limited",4:01,nan,52122,Pretty When You Cry [ Explicit ],Lana Del Rey,Ultraviolence ( Deluxe ) [ Explicit ],Alternative Rock,$ 1.29,( C ) 2014 Lana Del Rey under exclusive licence to Polydor Ltd. ( UK ) . Under exclusive licence to Interscope Records in the USA,3:54,"June 17 , 2014",0
1176,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,36126,Physical,Sandy Rivera,Physical,"Electronica , Dance & Electronic , House",$ 1.29,Love & Other,6:52,"January 12 , 2015",0
1054,Together,"Disclosure , Sam Smith , Nile Rodgers & James Napier",Settle ( The Remixes ),"Electronic , Music , Dance , Garage , House",Album Only,"2013 Universal Island Records , a division of Universal Music Operations Limited",2:22,16-Dec-13,48729,Rumors ( feat . Tove Lo ),Adam Lambert,The Original High ( Deluxe Version ) [ Explicit ],Pop,$ 1.29,( C ) 2015 Nueva Kamada Corp. . Exclusive Licence to Universal Music Latino,3:45,"June 12 , 2015",0
6318,Mary Jane ( feat . Mapei and Mr. Evil ),Major Lazer,Guns Do n't Kill People ... Lazers Do,"Electronic,Music,Hip-Hop / Rap , Rap , Alternative , Reggae , Dance , Modern Dancehall , Rock",$ 1.29,"‰ ãÑ 2009 Downtown Music , LLC .",3:27,2009,29532,No Lie,Tamia,Love Life,R&B,$ 1.29,"( C ) 2015 Def Jam Recordings , a division of UMG Recordings , Inc.",3:37,"June 9 , 2015",0
3066,The Girls ( Groove Armada Dub ),Calvin Harris,The Girls - EP,"Dance , Music , Electronic",$ 0.99,2007 Sony BMG Music Entertainment ( UK ) Limited,7:48,26-Feb-08,18025,Forget Forever ( STå # FAN Remix ),Selena Gomez,For You,Pop,$ 1.29,"( C ) 2014 Hollywood Records , Inc.",3:46,"November 24 , 2014",0
995,White Christmas,Taylor Swift,The Taylor Swift Holiday Collection - EP,"Holiday , Music , Country , Honky Tonk , Christmas",$ 1.29,"2008 Big Machine Records , LLC",2:34,14-Oct-07,30975,Love Just Is ( Album Version ),Hilary Duff,Metamorphosis,Pop,$ 1.29,"( C ) 2003 Hollywood Records , Inc.",4:02,"October 6 , 2009",0
2720,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,nan,24268,Love is a Fast Song,Copeland,In Motion,Rock,$ 1.29,( C ) 2010 Rounder Records Manufactured and distributed by Concord Music Group,4:45,"June 23 , 2009",0
2509,Outer Space / Carry On,5 Seconds of Summer,Sounds Good Feels Good,"Pop , Music , Rock , Teen Pop , Alternative , Punk",Album Only,2015 Capitol Records Ltd.,6:38,nan,50093,Occi Tocci Onga,The Wiggles,The Wiggles Celebration,Children 's Music,$ 1.29,2003 NRK Sound Division Ltd.,1:50,"January 8 , 2013",0
5464,Days ( Live ),Brooke Supple,A Concert for Kirsty MacColl ( Live ),"Rock , Music",$ 1.29,‰ ãÑ 2013 Union Square Music Ltd,3:00,25-Feb-13,38194,Dirty Vibe [ Explicit ],Skrillex,Recess [ Explicit ],"Dance & Electronic , Dubstep",$ 1.29,( c ) Officina Sonora,3:26,"March 14 , 2014",0
5426,The Writer ( Live at the iTunes Festival ),Ellie Goulding,Bright Lights ( Deluxe Version ),"Pop , Music , Dance , Rock",$ 1.29,‰ ãÑ 2010 Polydor Ltd. ( UK ),4:09,29-Nov-10,31319,Sober,Skyhigh Karma,Mixed Partial Hearts,"Miscellaneous , Pop , Rock",$ 0.99,2010 Skyhigh Karma,4:35,"July 21 , 2010",0
6577,22 ( Instrumental With Background Vocals ),Taylor Swift,Taylor Swift Karaoke : Red,"Country , Music , Honky Tonk , Pop , Teen Pop , Contemporary Country , Rock",$ 1.29,"‰ ãÑ 2013 Big Machine Records , LLC .",3:53,5-Feb-13,49126,You Bring Out The Best In Me,Special Request,The Red Album,R&B,$ 0.99,2012 Mad Decent,4:36,"April 20 , 2010",0
6655,Swimming Pools ( Drank ),Kendrick Lamar,2014 GRAMMYå ¨ Nominees,"Pop , Music",Album Only,‰ ãÑ 2014 The Recording Academy . Manufactured and Distributed by Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . All Rights Reserved .,4:07,17-Jan-14,29127,Boneless,Joe Budden,Long Weekend : EDM,Rap & Hip-Hop,$ 1.29,2010 Traumashop,4:30,nan,0
734,Booklet - Save Rock and Roll,Fall Out Boy,Save Rock and Roll,"Alternative , Music , Punk , Rock , Adult Alternative",Album Only,2013 The Island Def Jam Music Group,--,16-Apr-13,8496,Hole In A Bottle,Canaan Smith,Bronco,Country,$ 1.29,"( C ) 2015 Mercury Records , a Division of UMG Recordings , Inc.",2:36,"June 23 , 2015",0
1416,Illusion ( feat . Echosmith ),Zedd,True Colors,"Dance , Music , Electronic",$ 1.29,2015 Interscope Records,6:30,18-May-15,31026,Real Men Love Jesus,Michael Ray,Michael Ray,Country,$ 1.29,( C ) 2010 EMI Records Ltd under exclusive licence from Swedish House Mafia holdings Ltd ( BVI ) This label copy information is the subject of copyright protection . All rights reserved . ( C ) 2010 EMI Records,3:11,"August 7 , 2015",0
4381,Are You Leaving With Him,Luke Bryan,Spring Break ... Checkin ' Out,"Country , Music , Contemporary Country",$ 1.29,2015 Capitol Records Nashville,3:23,10-Mar-15,24098,Better Together,Beres Hammond,In Flight : Pop,"International , Caribbean & Cuba , Reggae",$ 0.69,"( C ) 2014 Lazy Hooks , LLC Under Exclusive License To Capitol Records , LLC",3:14,nan,0
5304,One Click Headshot,Feed Me,UKF Bass Culture 2,"Dance , Music , Electronic",$ 0.99,‰ ãÑ 2012 UKF Music,4:47,2-Sep-12,23176,Tied To A Stone ( Album Version ),George Jones,I Lived To Tell It All,Country,$ 0.69,( C ) 1996 MCA Nashville,4:07,"May 8 , 2007",0
3344,Ink My Whole Body,Wiz Khalifa,Ink My Whole Body - Single,"Hip-Hop/Rap , Music",$ 1.29,2009 Rostrum Records,2:35,28-Jul-09,8471,Broken Down ( Boyan & Boyer Remix ),Tritonal feat . Meredith Call,Broken Down ( Part 2 ),"Electronica , Dance & Electronic , Rap & Hip-Hop , Trance",$ 0.99,Enhanced Music Limited,8:24,"May 2 , 2011",0
715,Grand Theft Autumn/Where Is Your Boy ( acoustic ) ( Album Version ),Fall Out Boy,My Heart Will Always Be the B-Side to My Tongue - EP,"Alternative , Music , Punk , Rock",$ 1.29,"2004 Fueled By Ramen , Inc",3:12,1-Jan-05,26616,Amarga Vida,Don Omar,King Of Kings ( Armageddon Edition ),"International , Latin Music , Latin Hip-Hop",$ 1.29,( C ) 2006 Machete Music / VI Music,2:59,"December 19 , 2006",0
6047,G.U.Y.,Lady Gaga,ARTPOP,"Pop , Music , Dance , Rock",$ 1.29,‰ ãÑ 2013 Interscope Records,3:52,11-Nov-13,4667,G.U.Y. [ Clean ],Lady Gaga,Artpop [ Clean ],Pop,$ 1.29,( C ) 2013 Interscope Records,3:52,"November 11 , 2013",1
5598,27,Fall Out Boy,Folie ÌÊ Deux ( Deluxe Version ),"Alternative , Music , Punk",$ 0.99,‰ ãÑ 2008 The Island Def Jam Music Group,3:12,16-Dec-08,45192,College Application,Aaron Zigman,The Best Of Me ( Original Motion Picture Score ) [ + digital booklet ],Soundtracks,$ 1.29,( C ) 2014 Relativity Media,0:38,"October 14 , 2014",0
4090,Twenty Eight,The Weeknd,House of Balloons,"R&B / Soul , Music , Contemporary R&B , Rock",$ 1.29,"2015 The Weeknd XO , Inc.",4:18,17-Feb-15,28688,"Crawling King Snake [ Live At Felt Forum , New York City , January 17 , 1970 - Second Show ]",The Doors,Live In New York,"Rock , Classic Rock",$ 0.99,2013 Host Creative,5:19,"March 13 , 2012",0
2610,Daydream,Tori Kelly,Foreword - EP,"Pop , Music , R&B / Soul , Contemporary R&B , Rock",$ 0.99,2013 Capitol Records & Schoolboy Records,4:00,22-Oct-13,51614,Trouble,P!nk,Try This [ Explicit ],Pop,$ 0.99,CWM records,3:13,"November 11 , 2003",0
3165,He Stopped Loving Her Today ( Single Version ),George Jones,21 Country Hits,"Country , Music",$ 1.29,This compilation ( P ) 2014 Sony Music Entertainment,3:16,12-Aug-14,54697,Wiggle Wiggle,Fulanito,Wiggle Wiggle - Single,"International , Rap & Hip-Hop , Latin Music",$ 0.99,2012 Verdugo Entertainment,4:00,"February 18 , 2009",0
82,Ride ( Lyla 's Surprise ) [ James Lavelle Remix ],Lana Del Rey,Ride ( Remixes ),"Alternative , Music , Rock",$ 1.29,2012 Polydor Ltd. ( UK ),8:13,19-Nov-12,8098,Out Of Control ( Remastered ),U2,Boy ( Remastered ),Rock,$ 1.29,( C ) 2008 Universal-Island Records Ltd. under exclusive licence to Mercury Records Limited in the UK,4:14,"July 21 , 2008",0
3041,Ready for the Weekend ( Dave Spoon Dub Remix ),Calvin Harris,Ready for the Weekend - EP,"Dance , Music , Rock , Electronic",$ 0.99,"2009 Sony Music Entertainment Limited under exclusive license to Ultra Records , Inc.",6:35,15-Sep-09,17853,Call Him Daylight,Fall Out Boy,Folk for a Walk,"Alternative Rock , Hardcore & Punk , Pop , Rock",$ 0.99,( C ) 2008 The Island Def Jam Music Group,3:28,nan,0
5623,Thnks fr th Mmrs,Fall Out Boy,Believers Never Die - Greatest Hits ( Bonus Track Version ),"Alternative , Music , Rock , Adult Alternative , Punk",$ 1.29,‰ ãÑ 2009 The Island Def Jam Music Group,3:28,17-Nov-09,40483,Stimulation,Disclosure,Settle,"Electronica , Dance & Electronic",$ 1.29,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",5:20,"June 11 , 2013",0
6104,Yayo,Lana Del Rey,Born To Die - The Paradise Edition,"Alternative , Music , Rock , Adult Alternative",$ 1.29,‰ ãÑ 2012 Lana Del Rey under exclusive licence to Polydor Ltd. ( UK ) . Under exclusive licence to Interscope Records in the USA,5:21,13-Nov-12,7981,Yayo,Lana Del Rey,Born To Die - The Paradise Edition [ Explicit ],Alternative Rock,$ 1.29,( C ) 2012 Lana Del Rey under exclusive licence to Polydor Ltd. ( UK ) . Under exclusive licence to Interscope Records in the USA,3:57,"November 13 , 2012",1
392,Closer ( feat . Mike Posner ),Nick Jonas,Nick Jonas ( Deluxe Version ),"Pop , Music , Teen Pop , Pop/Rock , Rock",$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC",3:48,10-Nov-14,4373,Feel Me Flow [ Explicit ],Naughty By Nature,Anthem Inc. [ Explicit ],Rap & Hip-Hop,$ 0.99,( C ) 2011 Entertainment One Music,3:21,"December 13 , 2011",0
5464,Days ( Live ),Brooke Supple,A Concert for Kirsty MacColl ( Live ),"Rock , Music",$ 1.29,‰ ãÑ 2013 Union Square Music Ltd,3:00,25-Feb-13,13150,Bubble,King Creosote & Jon Hopkins,Diamond Mine,Alternative Rock,$ 0.89,2011 Domino Recording Co,5:34,"May 24 , 2011",0
2337,Old Blue Chair,Kenny Chesney,When the Sun Goes Down,"Country , Music , Contemporary Country , Urban Cowboy",$ 1.29,2004 Sony Music Entertainment,3:23,1-Jan-90,54230,Old Blue Chair,Kenny Chesney,When The Sun Goes Down ( Deluxe Version ),Country,$ 1.29,2012 Pinecastle Records,3:25,"February 2 , 2004",1
5589,Okie From Muskogee,Merle Haggard,NOW That 's What I Call ACM Awards 50 Years,"Country , Music",Album Only,"‰ ãÑ 2015 UMG Recordings , Inc. and Sony Music Entertainment",2:41,31-Mar-15,4872,Trepid ( Original Mix ),deadmau5,At Play Vol . 4,"Electronica , Dance & Electronic , Techno , House",$ 0.99,Play Records,7:06,"November 26 , 2012",0
6536,Almost Famous,Eminem,Recovery ( Deluxe Edition ),"Hip-Hop/Rap , Music , Rock , Hardcore Rap , Rap",$ 1.29,‰ ãÑ 2010 Aftermath Records,4:52,21-Jun-10,40695,Shards of Silver Fade Version,Midnight Odyssey,Shards of Silver Fade,"Hard Rock , Hard Rock & Metal , Rock",$ 0.89,I Voidhanger Records,20:29,"September 17 , 2015",0
4918,Dirty Laundry,Carrie Underwood,Storyteller,"Country , Music , Rock",Album Only,"‰ ãÑ 2015 19 Recordings Limited , under exclusive license to Sony Music Nashville , a division of Sony Music Entertainment",--,nan,22833,Ghosts ' n ' Stuff,deadmau5,deadmau5 and More,"Electronica , Dance & Electronic , Techno , House",$ 1.29,Play Records,5:28,nan,0
2103,The Drugs Not Working,Ryan Adams,Rock N Roll,"Rock , Music , Adult Alternative",$ 1.29,"2014 UMG Recordings , Inc.",5:32,4-Nov-03,34091,Pound Cake / Paris Morton Music 2 [ feat . JAY-Z ] [ Explicit ],Drake,Nothing Was The Same ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,( C ) 2013 Cash Money Records Inc.,7:13,"September 24 , 2013",0
6086,Video Games,Lana Del Rey,Born To Die - The Paradise Edition,"Alternative , Music , Rock , Adult Alternative",$ 1.29,‰ ãÑ 2012 Lana Del Rey under exclusive licence to Polydor Ltd. ( UK ) . Under exclusive licence to Interscope Records in the USA,4:41,13-Nov-12,21599,Bumps In The Knight,George Fenton - Graunke Symphony Orchestra,High Spirits - Original Motion Picture Soundtrack,Soundtracks,$ 0.99,"( c ) 1988 GNP Crescendo Record Co. , Inc.",3:35,"December 16 , 1992",0
1847,Rubidoux,Cold War Kids,Robbers & Cowards,"Alternative , Music , Indie Rock",Album Only,"2007 Downtown Music , LLC .",11:02,12-May-07,55847,Nina,Ed Sheeran,x ( Deluxe Edition ),Pop,$ 1.29,( C ) 2014 mau5trap Recordings Ltd,3:45,"June 20 , 2014",0
6692,Hoedown Throwdown,Miley Cyrus,Hannah Montana : The Movie ( Original Motion Picture Soundtrack ),"Soundtrack , Music , Country , Contemporary Country , Pop , Teen Pop , Honky Tonk , Rock",$ 1.29,‰ ãÑ 2009 Walt Disney Records,3:01,24-Mar-09,10700,Clave Privada,Varios Artistas,"Club Corridos Presenta Corridos de Alto Calibre : Con Exitos Como la Escuadra , Me Cai de la Nube , Contrabando y Traicion , Regalo Caro , Jesus Malverde","International , Latin Music",$ 0.89,( C ) 2015 Club Corridos,2:52,"July 31 , 2015",0
4543,Heart Like Mine,Keith Urban,Fuse,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29,2013 Hit Red Records under exclusive license to Capitol Records Nashville,3:52,10-Sep-13,43314,Seascape,Hippie Sabotage,Sunny Day Jazz,"Electronica , Dance & Electronic",$ 0.99,( C ) 2014 iHipHop Distribution,5:31,nan,0
1426,Stole the Show ( feat . Parson James ),Kygo,Stole the Show ( feat . Parson James ) - Single,"Dance , Music , Electronic",$ 1.29,"2015 Kygo under exclusive license to Sony Music Entertainment International Ltd / Ultra Records , LLC",3:42,23-Mar-15,18006,The Fireman ( Live ),George Strait,For The Last Time,Country,$ 1.29,"( C ) 2003 MCA Nashville , a Division of UMG Recordings , Inc.",2:49,"February 11 , 2003",0
2959,Thinking About You ( feat . Ayah Marar ) [ Michael Brun Remix ],Calvin Harris,Thinking About You ( feat . Ayah Marar ) [ Remixes ],"Dance , Music",$ 1.29,2013 Sony Music Entertainment UK Limited,5:42,2-Aug-13,6771,Ocean Front Property,George Strait,Best Of ( Deluxe Edition ),Country,$ 1.29,( C ) 2011 MCA Nashville,3:06,"November 8 , 2011",0
1422,ID ( Ultra Music Festival Anthem ),Kygo,ID ( Ultra Music Festival Anthem ) - Single,"Dance , Music , Electronic",$ 1.29,"2015 Kygo under exclusive license to Sony Music Enterntainment Ltd / Ultra Records , LLC",4:49,30-Jul-15,36577,Only Love,Ozomatli,Place In The Sun,"International , Latin Music",$ 1.29,"( C ) 2014 Vanguard Records , a Welk Music Group Company",2:59,"March 11 , 2014",0
1474,Through the Ghost,Shinedown,The Studio Album Collection,"Rock , Music",$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:01,8-Nov-13,19556,The Distance,Fred V & Grafix,Going the Distance,Dance & Electronic,$ 1.29,( p ) Hospital Records Ltd,2:59,nan,0
554,Goodbye to You ( feat . Dot Rotten ),Ed Sheeran,5,"Pop , Music , Rock , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative",$ 1.29,2014 Warner Music UK LImited,5:30,23-Jun-14,36047,Poison,James Newton Howard,Peter Pan,Soundtracks,$ 0.99,( C ) 2003 Universal Studios,1:43,nan,0
533,Friends,Ed Sheeran,Do n't - EP,"Pop , Music , Rock , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter",$ 1.29,"2014 Asylum Records UK , a division of Atlantic Records UK , except track 2 2014 BBC under licence to Asylum Records UK , a division of Atlantic Records UK . A Warner Music Group company",3:10,12-Aug-14,32564,My Love Is Your Love,Whitney Houston,My Love Is Your Love,"R&B , Soul , Pop",$ 0.99,( C ) 2014 Ammunition Promotions Ltd under exclusive licence to UMO,4:21,"November 16 , 1998",0
