tableA_id,tableA_title,tableA_name,tableA_episodeNumber,tableA_seasonNumber,tableA_deathYear,tableA_birthYear,tableA_endYear,tableA_startYear,tableA_genre_list,tableA_primaryProfessions,tableA_runtimeMinutes,tableB_id,tableB_title,tableB_name,tableB_abstract,tableB_episodeNumber,tableB_seasonNumber,tableB_releaseDate,tableB_job,label
3748,nan,Gino Selvaggio,nan,nan,nan,nan,nan,nan,nan,nan,nan,2746,Reckoning,nan,"Darken Rahl and his Mord'Sith interrupt Richard and Kahlan as they prepare to unleash the power of Orden, which would destroy the tyrant once and for all.",22.0,1.0,2009-05-23,nan,0
369,nan,Ben Edlund,nan,nan,nan,1968-01-01,nan,nan,nan,"producer,writer,animation_department",nan,1512,Royal Family,nan,"'For 18 years Kim In Sook has been ignored and never regarded as sister-in-law by her husband’s brother and sisters. She’s been isolated by everybody in her husband family and she lived like an invisible person. The thing got worse when her husband died in a helicopter crash. Since then, her mother-in-law tried to turn her into an interdicted person and deprived her of her guardianship of her son. Then Han Ji Hoon, who has a relationship with her mysterious past appeared as the lawyer of JK clan. And he witnessed her miserable situation. Then he decides to help her and resets his goal of life. That is, to turn In Sook, a woman who has been treated as rubbish into a Queen. Ji Hoon leads a double life in JK clan, and makes arduous effort for the goal of saving In Sook. Accidentally he finds that his feelings toward In Sook is more than gratitude and pity. She has become the only woman who makes his heart beating faster at her sight. It’s just an untutored feeling. And he could abandon it just for the sake of In Sook. The story of Kim In Sook's battle against all odds to rise to the top of JK Group with the help of the lawyer Han Ji Hoon, a man who has supported her since they were children.",nan,nan,2011-03-02,nan,0
546,The Intruders,nan,2.0,2.0,nan,nan,nan,1960-01-01,Adventure,nan,60.0,2349,Mosquito Control Officer,nan,"'Mike helps New Orleans residents restore, rebuild and revive their city in the aftermath of Hurricane Katrina.",20.0,2.0,2006-12-19,nan,0
2488,nan,Margaret Buell Wilder,nan,nan,1992-01-01,1904-01-01,nan,nan,nan,"miscellaneous,writer,script_department",nan,1442,India,nan,"Baz Ashmawy and his mother Nancy head to India, where they soar over the Mehrangarh Fort on a zipwire, test their sales skills in one of the country's call centres and visit the famous Temple of Rats.",3.0,2.0,2015-09-15,nan,0
4727,nan,Denver Pyle,nan,nan,1997-01-01,1920-01-01,nan,nan,nan,"actor,director,soundtrack",nan,4149,Dragon Ball GT,nan,"Ten years have passed since Goku left his friends and family to hone his skills. But Goku soon finds himself helpless against the mystical power of the Dragon Balls and an accidental wish made by the devious Emperor Pilaf. His desire; that Goku once again become a child! Not daunted by this small setback, Goku, together with Trunks, and his own granddaughter Pan, blast off into the outer reaches of space in search of the mysterious Blackstar Dragon Balls. But these Dragon Balls have a fatal secret: if not collected within one year Earth will be destroyed.",nan,nan,1996-02-07,nan,0
3101,nan,Matt Freund,nan,nan,nan,nan,nan,nan,nan,nan,nan,2753,Professor Cosmo,nan,"Cosmo is nearly late for an inventors competition, but he got to exhibition hall just in time to demonstrate his invention, a mental wavelength modifier. Down in the lobby, Ace is busy signing autographs to his fans when he notices another contestant named Van Scott in trouble with Spade and Diamond. Ace tries to help, but only for Diamond to use Van Scott's invention, a robot to attack Ace and cause trouble in the contest. Cosmo used his invention to stop the robot and ends up winning first place. At this point, Cosmo decided it's time to say good bye to Ace and look towards his own future. Black Jack does not have the robot but he has the remote control so he used it to get the robot away from the police. Back at the Magic Express, Ace practices his newest trick while Cosmo considers loads of offers. When they both found out that the robot is loose again, Cosmo goest to work and Ace goes to Angel. Black Jack uses the robot to steal some weapons but Cosmo stops the robot again. The sh",20.0,1.0,1999-07-03,nan,0
4732,Shower of Ashes,nan,13.0,7.0,nan,nan,nan,1959-01-01,Drama,nan,nan,3584,nan,Suzy Nakamura,nan,nan,nan,nan,guestStars,0
545,nan,Alvin Ganzer,nan,nan,2009-01-01,1911-01-01,nan,nan,nan,"director,assistant_director,writer",nan,2510,nan,Alvin Ganzer,nan,nan,nan,nan,director,1
2810,Goodness Gracious Me,nan,nan,nan,nan,nan,2015-01-01,1998-01-01,Comedy,nan,45.0,4520,Episode 10,nan,nan,10.0,1.0,2015-08-04,nan,0
379,Gackt Live Tour 2000: Mars sora kara no houmonsha/Visitor from the Sky - La r?miniscence,nan,nan,nan,nan,nan,nan,2000-01-01,"Documentary,Music",nan,84.0,298,nan,Meeri Koutaniemi,nan,nan,nan,nan,guestStars,0
3865,nan,Anton Leader,nan,nan,1988-01-01,1913-01-01,nan,nan,nan,"director,production_manager,producer",nan,6915,nan,Timothy Wheeler,nan,nan,nan,nan,guestStars,0
1892,nan,Thomas Mitchell,nan,nan,1962-01-01,1892-01-01,nan,nan,nan,"actor,writer,soundtrack",nan,4409,nan,Oliver Muth,nan,nan,nan,nan,actor,0
3980,Episode #2.7,nan,7.0,2.0,nan,nan,nan,1999-01-01,Drama,nan,20.0,1132,nan,Sabrina Boudot,nan,nan,nan,nan,guestStars,0
77,nan,Daniel Attias,nan,nan,nan,nan,nan,nan,nan,"director,producer,assistant_director",nan,7387,nan,Richard Lewis,nan,nan,nan,nan,actor,0
3941,A Rooster Named Red,nan,37.0,1.0,nan,nan,nan,1962-01-01,Adventure,nan,nan,2877,Bounty,nan,"Bounty hunters all over the lands are trying to capture Richard. While Zedd seeks to find out how they're tracking him, Richard and Kahlan attempt to help a girl whose brother has been captured by a fabled monster. ",3.0,1.0,2008-11-08,nan,0
4394,nan,Norman Foster,nan,nan,1976-01-01,1903-01-01,nan,nan,nan,"director,actor,writer",nan,5299,nan,Norman Foster,nan,nan,nan,nan,director,1
5027,Episode #9/Episode #10,nan,5.0,1.0,nan,nan,nan,1995-01-01,"Action,Adventure,Animation",nan,13.0,2723,nan,Mike Smith,nan,nan,nan,nan,directors,0
4883,nan,Kyle Secor,nan,nan,nan,1957-01-01,nan,nan,nan,"actor,director",nan,6265,nan,Kyle Secor,nan,nan,nan,nan,actor,1
689,nan,Joseph Dervin,nan,nan,2005-01-01,1914-01-01,nan,nan,nan,"editor,editorial_department",nan,1051,nan,Andi Masterson,nan,nan,nan,nan,guestStars,0
4865,nan,James S. Henerson,nan,nan,2020-01-01,1936-01-01,nan,nan,nan,"writer,producer,miscellaneous",nan,395,nan,Robert B. Weide,nan,nan,nan,nan,director,0
3111,Mister Softee,nan,9.0,8.0,nan,nan,nan,2011-01-01,Comedy,nan,33.0,3997,nan,John W. McGreevey,nan,nan,nan,nan,writers,0
2805,nan,Dick York,nan,nan,1992-01-01,1928-01-01,nan,nan,nan,"actor,soundtrack",nan,756,nan,Sarah Burns,nan,nan,nan,nan,guestStars,0
5029,The Massage,nan,10.0,2.0,nan,nan,nan,2001-01-01,Comedy,nan,30.0,183,nan,Thomas Stipsits,nan,nan,nan,nan,actor,0
5099,nan,Marnel Sumner,nan,nan,nan,nan,nan,nan,nan,actor,nan,6753,nan,Thomas K. Brooks,nan,nan,nan,nan,guestStars,0
1481,nan,Floyd Guillory,nan,nan,nan,nan,nan,nan,nan,nan,nan,4484,Locked Up In Love,nan,"The 2001 murder of Bobbie Holder, who was lured by Tina Leja to her boyfriend Darnell Smith's home so that he and his brother Chaka could attack him. Holder was shot twice and stabbed about nine times, before his body was dismembered. Leja claimed she lived in fear of being killed by Darnell Smith, with whom she became involved in a relationship when he was in Stillwater prison where she was a guard.",5.0,2.0,2015-01-03,nan,0
2799,nan,Teresa Wright,nan,nan,2005-01-01,1918-01-01,nan,nan,nan,"actress,soundtrack",nan,6138,nan,Gloria DeHaven,nan,nan,nan,nan,guestStars,0
508,Three Minutes Too Late,nan,17.0,2.0,nan,nan,nan,1954-01-01,Drama,nan,30.0,1342,The Betrayal,nan,"Matsuura goes to meet Seung Jin expecting to get Kim Won Bong in his hands. However, when Matsuura meets with him, he finds out it was all a trap. Meanwhile, Won Bong takes an unsuspecting Nam Ok to a warehouse bearing arms.",22.0,1.0,2019-06-08,nan,0
5033,nan,Carrie Aizley,nan,nan,nan,1964-01-01,nan,nan,nan,"actress,writer,producer",nan,3352,nan,Carrie Aizley,nan,nan,nan,nan,guestStars,1
282,nan,Jeff Beal,nan,nan,nan,1963-01-01,nan,nan,nan,"composer,music_department,soundtrack",nan,7067,nan,Dieter Lemmel,nan,nan,nan,nan,directors,0
4058,nan,Paul Dooley,nan,nan,nan,1928-01-01,nan,nan,nan,"actor,writer,producer",nan,1825,Presenting document Return to Homs,nan,nan,55.0,0.0,2014-09-10,nan,0
186,Vicious,nan,nan,nan,nan,nan,2016-01-01,2013-01-01,Comedy,nan,23.0,7328,nan,Anisha Adusumilli,nan,nan,nan,nan,guestStars,0
2660,nan,Noah Plener,nan,nan,nan,nan,nan,nan,nan,"actor,miscellaneous,writer",nan,1933,nan,Robert Florey,nan,nan,nan,nan,directors,0
565,810 Franklin Street,nan,22.0,6.0,nan,nan,nan,1959-01-01,Drama,nan,30.0,5478,Snake Researcher,nan,"'Mike Rowe wrangles some water snakes, steps into the shoes of hard working bait and lobster fishermen in Maine, and opens the viewer mail bag which results in some seaweed trimming.",17.0,2.0,2006-11-28,nan,0
1235,nan,Peter Arens,nan,nan,2015-01-01,1928-01-01,nan,nan,nan,actor,nan,7476,nan,James Whalen,nan,nan,nan,nan,guestStars,0
1685,nan,William Daniels,nan,nan,nan,1927-01-01,nan,nan,nan,"actor,director,soundtrack",nan,5502,nan,Robert Duncan McNeill,nan,nan,nan,nan,directors,0
4490,nan,Clancy Brown,nan,nan,nan,1959-01-01,nan,nan,nan,"actor,soundtrack,producer",nan,1724,The Terrorist Attack,nan,"A rumored threat of a terrorist attack undermines a benefit performance by Alanis Morissette at the home of one of Larry's friends. Meanwhile, Larry can't help snubbing Mindy Reiser, wife of actor Paul Reiser, during a series of encounters at a restaurant and the perfume shop where she works.",5.0,3.0,2002-10-13,nan,0
1154,nan,Carl Benton Reid,nan,nan,1973-01-01,1893-01-01,nan,nan,nan,actor,nan,5944,Fallen Arches,nan,"When the Guild of Calamitous Intent finally approves Dr. Orpheus for his very own arch nemesis he calls upon old friends The Alchemist and Jefferson Twilight to resurrect their former super-team, The Order of the Triad.  While they audition supervillain candidates at the Venture Compound, a jealous Doc isn't about to let Orpheus steal the show.  Let loose the Walking Eye!",8.0,2.0,2006-09-03,nan,0
637,Second Rate Citizen,nan,26.0,5.0,nan,nan,nan,1958-01-01,Drama,nan,30.0,6035,Things We Do For Love,nan,"After businessman Adam Armitage pushes a homeless man, he doesn’t know that he’s killed him, so what is the reason why is he running away? Rachel gets married to a happy Sean and Janet admits her marriage is over.",2.0,3.0,2013-04-10,nan,0
4705,Zen and the Art of Murder,nan,17.0,7.0,nan,nan,nan,1999-01-01,"Crime,Drama,Mystery",nan,nan,3171,The Prophecy,nan,"One dark and stormay night, a gypsy name Nasica predicts a deal going down between Black Jack and someone else. But after a lightning her trailer her crystal ball lets her see something dangerous in store for Electro City. When Black Jack discovers her authenticity, he sends Spade and Diamond after her. She runs into the basement of the Ring Theatre and hides in a storage box while Ace is performing his show. She may have escaped but not before Spade and Diamond cause trouble for Ace and Cosmo during the performance. Ace and Cosmo later find Nasica in the Magic Express, and she explains the situation. Ace has a hard time believing her story, but one piece at a time the strange story begins to get together: First the dangerous subtance in a storage box turns out to be strotium, a radium block which at present is unstable and lethal. Second, the way the city is the contaminated is by the water supply, which leads to one of the city reservoirs. Finally, Ace notices Black Jack and Dr. Park",6.0,1.0,1999-04-03,nan,0
4949,Die Abenteuer des braven Soldaten Schwejk,nan,nan,nan,nan,nan,nan,1972-01-01,"Comedy,War",nan,60.0,3854,Bamboo Derby III ~ Hand Walk III,nan,nan,42.0,1.0,2008-02-03,nan,0
549,nan,Darryl Hickman,nan,nan,nan,1931-01-01,nan,nan,nan,"actor,writer,producer",nan,6517,nan,Andrew Davies,nan,nan,nan,nan,writers,0
1562,Jobs That Bite Harder,nan,17.0,2.0,nan,nan,nan,2006-01-01,Reality-TV,nan,nan,5979,Jobs That Bite Harder,nan,"Mike Rowe concludes Shark Week with another hour of dirty jobs with the men and women who work with sharks. Mike starts off in Florida working alongside a taxidermist that makes replicas out of real sharks. Mike then heads to the Bahamas to help Jeremiah Sullivan, the inventor of the Neptunic shark suit, to repair and test the suit in shark infested waters. Finally, Mike ends the show with some behind the scenes footage.",8.0,0.0,2006-08-04,nan,1
4977,nan,Waldemar Young,nan,nan,1938-01-01,1878-01-01,nan,nan,nan,"writer,script_department",nan,729,About Sex with Anna Kontula,nan,nan,8.0,1.0,2013-10-16,nan,0
707,nan,Annabelle Apsion,nan,nan,nan,1960-01-01,nan,nan,nan,actress,nan,4105,nan,Fritz Muliar,nan,nan,nan,nan,actor,0
1381,nan,Albert Szabo,nan,nan,1994-01-01,1919-01-01,nan,nan,nan,actor,nan,2061,The cricket and the machine,nan,nan,8.0,1.0,nan,nan,0
3990,nan,Kulvinder Ghir,nan,nan,nan,1965-01-01,nan,nan,nan,"actor,writer",nan,3834,nan,John Abbott,nan,nan,nan,nan,guestStars,0
4315,Wedding Day,nan,23.0,4.0,nan,nan,nan,1957-01-01,Drama,nan,30.0,2054,nan,David M. Barsky,nan,nan,nan,nan,directors,0
4034,Chapter 32,nan,6.0,3.0,nan,nan,nan,2015-01-01,Drama,nan,54.0,1386,The Ice Cave,nan,"Everything in Iceland continues to fascinate the four dummies, and this time, they visit Jokulsarlon to see the icebergs and a beautiful ice cave that formed hundreds of years ago. At night, they drive out to see the Northern Lights again, and they enjoy themselves stargazing and making new memories together.",5.0,3.0,2016-01-29,nan,0
5066,nan,Clarence Hennecke,nan,nan,1969-01-01,1894-01-01,nan,nan,nan,"writer,actor,assistant_director",nan,588,nan,Mary B. Ward,nan,nan,nan,nan,guestStars,0
335,South American Uncle,nan,27.0,5.0,nan,nan,nan,1958-01-01,Drama,nan,30.0,1426,nan,Philip Ahn,nan,nan,nan,nan,guestStars,0
4312,Ambush on 7th Avenue,nan,2.0,1.0,nan,nan,nan,1973-01-01,"Crime,Drama",nan,60.0,3747,nan,Edgar Allan Poe IV,nan,nan,nan,nan,guestStars,0
3201,Strictly Personal,nan,28.0,6.0,nan,nan,nan,1959-01-01,Drama,nan,30.0,2653,Episode 3,nan,nan,3.0,1.0,2017-03-24,nan,0
3101,nan,Matt Freund,nan,nan,nan,nan,nan,nan,nan,nan,nan,1331,M-A-- MAY-JAY,nan,"With the school year over, Maya is excited to spend the summer with JJ, but he and Kenneth have other plans. Meanwhile, Jimmy gets special treatment at the most unlikely of places, while Dylan's identity in the family is threatened.",22.0,1.0,2017-05-10,nan,0
1352,nan,Barbara Eiler,nan,nan,2006-01-01,1922-01-01,nan,nan,nan,actress,nan,106,House of Cards (US),nan,"Ruthless and cunning, Congressman Francis Underwood and his wife Claire stop at nothing to conquer everything. This wicked political drama penetrates the shadowy world of greed, sex and corruption in modern D.C.",nan,nan,2013-02-01,nan,0
4564,nan,Carme Elias,nan,nan,nan,1951-01-01,nan,nan,nan,"actress,miscellaneous",nan,2946,Blueprint for Paradise,nan,nan,26.0,3.0,1962-04-01,nan,0
2628,A Family Out of Us,nan,21.0,1.0,nan,nan,nan,1954-01-01,Drama,nan,30.0,2361,Bad Water,nan,A hurricane threatens to prevent the rescue of a French sightseeing submarine which is stuck in a freshwater sink hole and running out of oxygen. When a team from the seaQuest are forced to the surface they must rely on each other to survive the storm.,8.0,1.0,1993-11-07,nan,0
1852,nan,Corey Allen,nan,nan,2010-01-01,1934-01-01,nan,nan,nan,"director,actor,writer",nan,5736,About Economy with Heikki Palom?ki,nan,nan,2.0,1.0,2013-09-04,nan,0
652,nan,Beal Wong,nan,nan,1962-01-01,1906-01-01,nan,nan,nan,"actor,soundtrack",nan,7215,nan,Nathan Lane,nan,nan,nan,nan,guestStars,0
128,nan,Tom Dyer,nan,nan,nan,nan,nan,nan,nan,nan,nan,3974,nan,Carey Wilber,nan,nan,nan,nan,writers,0
2231,nan,Kitty Kelly,nan,nan,1968-01-01,1902-01-01,nan,nan,nan,"actress,soundtrack",nan,2494,The Sleeping Beauty,nan,"In a terrifying retelling of the classic fairytale, a self-absorbed prince and his nerdy put-upon twin brother quest to wake the slumbering princess, whom, little do they know, is really a bloodthirsty vampire.",7.0,1.0,1993-10-23,nan,0
582,Door to Death,nan,8.0,1.0,nan,nan,nan,2001-01-01,"Action,Drama,Mystery",nan,nan,5726,Sodachi Riddle - Part 1,nan,"In the aftermath of the previous day, Araragi is about to enter his classroom when Hanekawa informs him that a student absent all year is finally attending. The story pushes further into the past, as more of “what” makes Koyomi Araragi is revealed.",2.0,4.0,2015-10-11,nan,0
4684,nan,Rudy Makoul,nan,nan,2006-01-01,1920-01-01,nan,nan,nan,"writer,miscellaneous,actor",nan,5896,nan,Mark Hentemann,nan,nan,nan,nan,writers,0
3480,nan,Ray Galli,nan,nan,nan,nan,nan,nan,nan,actor,nan,1271,nan,Jackson Publick,nan,nan,nan,nan,directors,0
2960,nan,Juan Carlos Thorry,nan,nan,2000-01-01,1908-01-01,nan,nan,nan,"actor,director,writer",nan,6434,Like A Pierrot V ~ Untouchable,nan,nan,54.0,1.0,2008-02-03,nan,0
1484,nan,Andy Jennings,nan,nan,nan,nan,nan,nan,nan,actor,nan,1240,Sidelines,nan,"The syndicate deals with a shooting, and discovers that the victim has been sexually mutilated. Andy seems determined to freeze Janet out of the investigation. Sean tries to engineer a reconciliation between Rachel and her mother, and Rachel warms to the idea of marriage.",7.0,2.0,2012-04-23,nan,0
2771,Nothing Personal,nan,18.0,3.0,nan,nan,nan,1995-01-01,"Crime,Drama,Mystery",nan,nan,3813,About Psyche with Paavo Pylkk?nen,nan,nan,10.0,1.0,2013-10-30,nan,0
2125,nan,Gena Rowlands,nan,nan,nan,1930-01-01,nan,nan,nan,"actress,writer,soundtrack",nan,6029,One Way Ticket,nan,"There's a ticket for entertainer Nita Graham for a trip aboard the Tiki. Adam delivers the ticket in person, but Nita doesn't know what he's talking about, and she isn't planning any trips.",10.0,3.0,1961-12-03,nan,0
1161,A Penny a Day,nan,27.0,2.0,nan,nan,nan,1961-01-01,Adventure,nan,60.0,2187,Karen Bee - Part 2,nan,"Araragi turns up at Sengoku’s house, and tries to not get turned on by her lack of clothes and seductive advances at a time when her parents are conveniently out. After he leaves, he meets his sister Karen on the way to Kanbaru’s house, where he realizes that the Fire Sisters are up to something suspicious but decides not to interfere. When he catches Kanbaru completely naked and starts questioning how much of a pervert she is, Kanbaru jumps him and starts taking off Araragi’s clothes, and he promises to never molest Hachikuji again.",2.0,2.0,2012-01-14,nan,0
